fra;jour;clage_90;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2020-10-26;09;0;1.64880340896201;0.27050680928283;1.10778979039635;0.218981702752767
FR;2020-10-27;09;0;1.7260910687571;0.257625532650314;1.18507745019144;0.206100426120251
FR;2020-10-28;09;0;1.91931021824484;0.244744256017798;1.30100893988409;0.206100426120251
FR;2020-10-29;09;0;1.90642894161232;0.27050680928283;1.36541532304666;0.206100426120251
FR;2020-10-30;09;0;1.90642894161232;0.27050680928283;1.28812766325157;0.218981702752767
FR;2020-10-31;09;0;1.85490383508226;0.218981702752767;1.17219617355893;0.141694042957673
FR;2020-11-01;09;0;1.89354766497981;0.206100426120251;1.21084000345648;0.141694042957673
FR;2020-11-02;09;0;1.89354766497981;0.218981702752767;1.21084000345648;0.141694042957673
FR;2020-11-03;09;0;1.88066638834729;0.206100426120251;1.3138902165166;0.167456596222704
FR;2020-11-04;09;0;1.70032851549207;0.231862979385283;1.24948383335402;0.18033787285522
FR;2020-11-05;09;0;1.71320979212459;0.231862979385283;1.21084000345648;0.18033787285522
FR;2020-11-06;09;0;1.5586344725344;0.167456596222704;1.12067106702887;0.167456596222704
FR;2020-11-07;09;0;1.58439702579943;0.18033787285522;1.08202723713132;0.154575319590188
FR;2020-11-08;09;0;1.51999064263685;0.154575319590188;1.03050213060126;0.154575319590188
FR;2020-11-09;09;0;1.41694042957673;0.141694042957673;0.92745191754113;0.167456596222704
FR;2020-11-10;09;0;1.26236510998654;0.103050213060126;0.850164257746036;0.128812766325157
FR;2020-11-11;09;0;1.24948383335402;0.0772876597950942;0.901689364276099;0.154575319590188
FR;2020-11-12;09;0;1.1464336202939;0.0644063831625785;0.991858300703709;0.167456596222704
FR;2020-11-13;09;0;1.23660255672151;0.115931489692641;1.04338340723377;0.193219149487735
FR;2020-11-14;09;0;1.17219617355893;0.128812766325157;0.953214470806162;0.206100426120251
FR;2020-11-15;09;0;1.21084000345648;0.141694042957673;1.00473957733622;0.218981702752767
FR;2020-11-16;09;0;1.10778979039635;0.141694042957673;0.978977024071193;0.206100426120251
FR;2020-11-17;09;0;1.03050213060126;0.154575319590188;0.966095747438677;0.193219149487735
FR;2020-11-18;09;0;0.875926811011067;0.128812766325157;0.824401704481005;0.193219149487735
FR;2020-11-19;09;0;0.824401704481005;0.115931489692641;0.863045534378552;0.18033787285522
FR;2020-11-20;09;0;0.682707661523332;0.0644063831625785;0.682707661523332;0.154575319590188
FR;2020-11-21;09;0.0128812766325157;0.592538725095722;0.0386438298975471;0.644063831625785;0.128812766325157
FR;2020-11-22;09;0.0128812766325157;0.463725958770565;0.0257625532650314;0.618301278360753;0.115931489692641
FR;2020-11-23;09;0.0128812766325157;0.502369788668112;0.0515251065300628;0.669826384890816;0.154575319590188
FR;2020-11-24;09;0.0128812766325157;0.489488512035597;0.0515251065300628;0.695588938155848;0.154575319590188
FR;2020-11-25;09;0.0128812766325157;0.566776171830691;0.0515251065300628;0.708470214788363;0.115931489692641
FR;2020-11-26;09;0.0128812766325157;0.515251065300628;0.0644063831625785;0.682707661523332;0.103050213060126
FR;2020-11-27;09;0.0128812766325157;0.515251065300628;0.0772876597950942;0.644063831625785;0.0644063831625785
FR;2020-11-28;09;0;0.476607235403081;0.0772876597950942;0.579657448463206;0.0515251065300628
FR;2020-11-29;09;0;0.476607235403081;0.103050213060126;0.541013618565659;0.0772876597950942
FR;2020-11-30;09;0;0.450844682138049;0.0901689364276099;0.502369788668112;0.103050213060126
FR;2020-12-01;09;0;0.425082128873018;0.103050213060126;0.515251065300628;0.103050213060126
FR;2020-12-02;09;0;0.36067574571044;0.103050213060126;0.515251065300628;0.0772876597950942
FR;2020-12-03;09;0;0.334913192445408;0.103050213060126;0.450844682138049;0.0901689364276099
FR;2020-12-04;09;0;0.296269362547861;0.115931489692641;0.437963405505534;0.103050213060126
FR;2020-12-05;09;0;0.347794469077924;0.115931489692641;0.489488512035597;0.0901689364276099
FR;2020-12-06;09;0;0.322031915812892;0.0901689364276099;0.489488512035597;0.0644063831625785
FR;2020-12-07;09;0;0.322031915812892;0.0901689364276099;0.515251065300628;0.0901689364276099
FR;2020-12-08;09;0;0.36067574571044;0.0644063831625785;0.502369788668112;0.0644063831625785
FR;2020-12-09;09;0;0.373557022342955;0.0644063831625785;0.502369788668112;0.0644063831625785
FR;2020-12-10;09;0;0.36067574571044;0.0644063831625785;0.502369788668112;0.0644063831625785
FR;2020-12-11;09;0;0.373557022342955;0.0515251065300628;0.463725958770565;0.0772876597950942
FR;2020-12-12;09;0;0.334913192445408;0.0515251065300628;0.437963405505534;0.0772876597950942
FR;2020-12-13;09;0;0.347794469077924;0.0644063831625785;0.412200852240502;0.0644063831625785
FR;2020-12-14;09;0;0.347794469077924;0.0644063831625785;0.450844682138049;0.0901689364276099
FR;2020-12-15;09;0;0.386438298975471;0.0901689364276099;0.541013618565659;0.103050213060126
FR;2020-12-16;09;0;0.399319575607987;0.115931489692641;0.566776171830691;0.115931489692641
FR;2020-12-17;09;0;0.425082128873018;0.128812766325157;0.489488512035597;0.141694042957673
FR;2020-12-18;09;0;0.450844682138049;0.141694042957673;0.528132341933144;0.167456596222704
FR;2020-12-19;09;0;0.437963405505534;0.154575319590188;0.412200852240502;0.128812766325157
FR;2020-12-20;09;0;0.450844682138049;0.141694042957673;0.437963405505534;0.128812766325157
FR;2020-12-21;09;0;0.437963405505534;0.128812766325157;0.476607235403081;0.141694042957673
FR;2020-12-22;09;0;0.386438298975471;0.115931489692641;0.502369788668112;0.128812766325157
FR;2020-12-23;09;0;0.373557022342955;0.0901689364276099;0.528132341933144;0.115931489692641
FR;2020-12-24;09;0;0.36067574571044;0.0901689364276099;0.489488512035597;0.103050213060126
FR;2020-12-25;09;0;0.322031915812892;0.0772876597950942;0.437963405505534;0.115931489692641
FR;2020-12-26;09;0;0.386438298975471;0.0644063831625785;0.463725958770565;0.103050213060126
FR;2020-12-27;09;0;0.373557022342955;0.0772876597950942;0.463725958770565;0.103050213060126
FR;2020-12-28;09;0;0.373557022342955;0.0644063831625785;0.476607235403081;0.103050213060126
FR;2020-12-29;09;0;0.36067574571044;0.0515251065300628;0.463725958770565;0.103050213060126
FR;2020-12-30;09;0;0.386438298975471;0.0515251065300628;0.489488512035597;0.0901689364276099
FR;2020-12-31;09;0;0.334913192445408;0.0257625532650314;0.437963405505534;0.0772876597950942
FR;2021-01-01;09;0;0.334913192445408;0.0128812766325157;0.386438298975471;0.0772876597950942
FR;2021-01-02;09;0;0.309150639180377;0.0128812766325157;0.412200852240502;0.0772876597950942
FR;2021-01-03;09;0;0.334913192445408;0.0128812766325157;0.437963405505534;0.0901689364276099
FR;2021-01-04;09;0;0.322031915812892;0.0257625532650314;0.463725958770565;0.103050213060126
FR;2021-01-05;09;0;0.309150639180377;0.0257625532650314;0.476607235403081;0.0901689364276099
FR;2021-01-06;09;0;0.296269362547861;0.0386438298975471;0.450844682138049;0.0772876597950942
FR;2021-01-07;09;0;0.347794469077924;0.0515251065300628;0.425082128873018;0.0901689364276099
FR;2021-01-08;09;0;0.373557022342955;0.0515251065300628;0.450844682138049;0.0901689364276099
FR;2021-01-09;09;0;0.334913192445408;0.0515251065300628;0.36067574571044;0.0901689364276099
FR;2021-01-10;09;0;0.334913192445408;0.0386438298975471;0.373557022342955;0.0901689364276099
FR;2021-01-11;09;0;0.373557022342955;0.0257625532650314;0.437963405505534;0.0772876597950942
FR;2021-01-12;09;0;0.373557022342955;0.0257625532650314;0.425082128873018;0.0644063831625785
FR;2021-01-13;09;0;0.347794469077924;0.0128812766325157;0.425082128873018;0.0644063831625785
FR;2021-01-14;09;0;0.322031915812892;0.0128812766325157;0.347794469077924;0.0644063831625785
FR;2021-01-15;09;0;0.334913192445408;0.0257625532650314;0.347794469077924;0.0772876597950942
FR;2021-01-16;09;0;0.36067574571044;0.0257625532650314;0.347794469077924;0.0772876597950942
FR;2021-01-17;09;0;0.334913192445408;0.0257625532650314;0.347794469077924;0.0772876597950942
FR;2021-01-18;09;0;0.347794469077924;0.0386438298975471;0.412200852240502;0.0901689364276099
FR;2021-01-19;09;0;0.386438298975471;0.0644063831625785;0.399319575607987;0.0901689364276099
FR;2021-01-20;09;0;0.463725958770565;0.0901689364276099;0.489488512035597;0.115931489692641
FR;2021-01-21;09;0;0.489488512035597;0.0901689364276099;0.489488512035597;0.115931489692641
FR;2021-01-22;09;0;0.476607235403081;0.0772876597950942;0.476607235403081;0.103050213060126
FR;2021-01-23;09;0;0.515251065300628;0.0772876597950942;0.476607235403081;0.0901689364276099
FR;2021-01-24;09;0;0.553894895198175;0.115931489692641;0.515251065300628;0.115931489692641
FR;2021-01-25;09;0;0.553894895198175;0.115931489692641;0.541013618565659;0.103050213060126
FR;2021-01-26;09;0;0.515251065300628;0.103050213060126;0.553894895198175;0.115931489692641
FR;2021-01-27;09;0;0.425082128873018;0.0772876597950942;0.515251065300628;0.0901689364276099
FR;2021-01-28;09;0;0.450844682138049;0.0644063831625785;0.515251065300628;0.0644063831625785
FR;2021-01-29;09;0;0.450844682138049;0.0644063831625785;0.502369788668112;0.0515251065300628
FR;2021-01-30;09;0;0.425082128873018;0.0644063831625785;0.450844682138049;0.0515251065300628
FR;2021-01-31;09;0;0.425082128873018;0.0386438298975471;0.502369788668112;0.0644063831625785
FR;2021-02-01;09;0;0.450844682138049;0.0257625532650314;0.528132341933144;0.0644063831625785
FR;2021-02-02;09;0;0.553894895198175;0.0386438298975471;0.605420001728238;0.0772876597950942
FR;2021-02-03;09;0;0.631182554993269;0.0386438298975471;0.6569451082583;0.0772876597950942
FR;2021-02-04;09;0;0.618301278360753;0.0386438298975471;0.631182554993269;0.0644063831625785
FR;2021-02-05;09;0;0.566776171830691;0.0515251065300628;0.553894895198175;0.0772876597950942
FR;2021-02-06;09;0;0.592538725095722;0.0772876597950942;0.541013618565659;0.0772876597950942
FR;2021-02-07;09;0;0.6569451082583;0.0901689364276099;0.592538725095722;0.103050213060126
FR;2021-02-08;09;0;0.592538725095722;0.103050213060126;0.618301278360753;0.115931489692641
FR;2021-02-09;09;0;0.476607235403081;0.0772876597950942;0.515251065300628;0.0901689364276099
FR;2021-02-10;09;0;0.425082128873018;0.0772876597950942;0.489488512035597;0.0901689364276099
FR;2021-02-11;09;0;0.437963405505534;0.0901689364276099;0.541013618565659;0.103050213060126
FR;2021-02-12;09;0;0.515251065300628;0.0772876597950942;0.553894895198175;0.103050213060126
FR;2021-02-13;09;0;0.476607235403081;0.0644063831625785;0.528132341933144;0.115931489692641
FR;2021-02-14;09;0;0.412200852240502;0.0515251065300628;0.553894895198175;0.128812766325157
FR;2021-02-15;09;0;0.437963405505534;0.0386438298975471;0.618301278360753;0.103050213060126
FR;2021-02-16;09;0;0.476607235403081;0.0515251065300628;0.579657448463206;0.103050213060126
FR;2021-02-17;09;0;0.502369788668112;0.0644063831625785;0.502369788668112;0.0901689364276099
FR;2021-02-18;09;0;0.489488512035597;0.0644063831625785;0.489488512035597;0.0901689364276099
FR;2021-02-19;09;0;0.463725958770565;0.0644063831625785;0.502369788668112;0.0901689364276099
FR;2021-02-20;09;0;0.476607235403081;0.0515251065300628;0.437963405505534;0.0901689364276099
FR;2021-02-21;09;0;0.476607235403081;0.0515251065300628;0.437963405505534;0.103050213060126
FR;2021-02-22;09;0;0.528132341933144;0.0644063831625785;0.515251065300628;0.0901689364276099
FR;2021-02-23;09;0;0.541013618565659;0.0515251065300628;0.515251065300628;0.0772876597950942
FR;2021-02-24;09;0;0.566776171830691;0.0644063831625785;0.553894895198175;0.103050213060126
FR;2021-02-25;09;0;0.618301278360753;0.0772876597950942;0.541013618565659;0.115931489692641
FR;2021-02-26;09;0;0.669826384890816;0.0901689364276099;0.502369788668112;0.0901689364276099
FR;2021-02-27;09;0;0.695588938155848;0.0901689364276099;0.515251065300628;0.0772876597950942
FR;2021-02-28;09;0;0.695588938155848;0.0901689364276099;0.541013618565659;0.0901689364276099
FR;2021-03-01;09;0;0.644063831625785;0.103050213060126;0.579657448463206;0.115931489692641
FR;2021-03-02;09;0;0.618301278360753;0.115931489692641;0.489488512035597;0.115931489692641
FR;2021-03-03;09;0;0.6569451082583;0.115931489692641;0.566776171830691;0.128812766325157
FR;2021-03-04;09;0;0.605420001728238;0.0901689364276099;0.566776171830691;0.0901689364276099
FR;2021-03-05;09;0;0.566776171830691;0.0901689364276099;0.579657448463206;0.0901689364276099
FR;2021-03-06;09;0;0.515251065300628;0.0901689364276099;0.463725958770565;0.0901689364276099
FR;2021-03-07;09;0;0.553894895198175;0.0772876597950942;0.515251065300628;0.0772876597950942
FR;2021-03-08;09;0;0.553894895198175;0.0515251065300628;0.553894895198175;0.0644063831625785
FR;2021-03-09;09;0;0.489488512035597;0.0386438298975471;0.425082128873018;0.0515251065300628
FR;2021-03-10;09;0;0.425082128873018;0.0257625532650314;0.425082128873018;0.0644063831625785
FR;2021-03-11;09;0;0.502369788668112;0.0515251065300628;0.502369788668112;0.0901689364276099
FR;2021-03-12;09;0;0.515251065300628;0.0515251065300628;0.566776171830691;0.103050213060126
FR;2021-03-13;09;0;0.592538725095722;0.0515251065300628;0.528132341933144;0.0515251065300628
FR;2021-03-14;09;0;0.618301278360753;0.0772876597950942;0.618301278360753;0.0644063831625785
FR;2021-03-15;09;0;0.618301278360753;0.0772876597950942;0.669826384890816;0.0644063831625785
FR;2021-03-16;09;0;0.798639151215973;0.115931489692641;0.734232768053395;0.103050213060126
FR;2021-03-17;09;0;0.92745191754113;0.141694042957673;0.850164257746036;0.141694042957673
FR;2021-03-18;09;0;0.888808087643583;0.128812766325157;0.824401704481005;0.115931489692641
FR;2021-03-19;09;0;0.888808087643583;0.115931489692641;0.759995321318426;0.103050213060126
FR;2021-03-20;09;0;0.875926811011067;0.115931489692641;0.644063831625785;0.103050213060126
FR;2021-03-21;09;0;0.824401704481005;0.115931489692641;0.682707661523332;0.115931489692641
FR;2021-03-22;09;0;0.901689364276099;0.128812766325157;0.74711404468591;0.103050213060126
FR;2021-03-23;09;0;0.772876597950942;0.0901689364276099;0.618301278360753;0.0644063831625785
FR;2021-03-24;09;0;0.682707661523332;0.0644063831625785;0.644063831625785;0.0772876597950942
FR;2021-03-25;09;0;0.798639151215973;0.0772876597950942;0.759995321318426;0.103050213060126
FR;2021-03-26;09;0;0.83728298111352;0.128812766325157;0.759995321318426;0.154575319590188
FR;2021-03-27;09;0;0.83728298111352;0.154575319590188;0.759995321318426;0.167456596222704
FR;2021-03-28;09;0;0.875926811011067;0.141694042957673;0.74711404468591;0.167456596222704
FR;2021-03-29;09;0;0.850164257746036;0.128812766325157;0.74711404468591;0.167456596222704
FR;2021-03-30;09;0;0.966095747438677;0.141694042957673;0.811520427848489;0.167456596222704
FR;2021-03-31;09;0;0.978977024071193;0.141694042957673;0.74711404468591;0.141694042957673
FR;2021-04-01;09;0;0.953214470806162;0.128812766325157;0.772876597950942;0.128812766325157
FR;2021-04-02;09;0;0.991858300703709;0.103050213060126;0.83728298111352;0.154575319590188
FR;2021-04-03;09;0;1.01762085396874;0.0901689364276099;0.824401704481005;0.167456596222704
FR;2021-04-04;09;0;1.0691459604988;0.0772876597950942;0.83728298111352;0.167456596222704
FR;2021-04-05;09;0;1.04338340723377;0.103050213060126;0.850164257746036;0.18033787285522
FR;2021-04-06;09;0;1.03050213060126;0.0901689364276099;0.914570640908615;0.154575319590188
FR;2021-04-07;09;0;0.953214470806162;0.0772876597950942;0.83728298111352;0.128812766325157
FR;2021-04-08;09;0;0.888808087643583;0.0901689364276099;0.772876597950942;0.128812766325157
FR;2021-04-09;09;0;0.875926811011067;0.0772876597950942;0.785757874583458;0.115931489692641
FR;2021-04-10;09;0;0.888808087643583;0.103050213060126;0.695588938155848;0.141694042957673
FR;2021-04-11;09;0;0.811520427848489;0.128812766325157;0.734232768053395;0.167456596222704
FR;2021-04-12;09;0;0.901689364276099;0.128812766325157;0.83728298111352;0.167456596222704
FR;2021-04-13;09;0;0.875926811011067;0.167456596222704;0.824401704481005;0.193219149487735
FR;2021-04-14;09;0;0.978977024071193;0.18033787285522;0.83728298111352;0.18033787285522
FR;2021-04-15;09;0;0.991858300703709;0.193219149487735;0.824401704481005;0.218981702752767
FR;2021-04-16;09;0;0.914570640908615;0.193219149487735;0.811520427848489;0.193219149487735
FR;2021-04-17;09;0;0.875926811011067;0.18033787285522;0.721351491420879;0.193219149487735
FR;2021-04-18;09;0;0.875926811011067;0.18033787285522;0.772876597950942;0.206100426120251
FR;2021-04-19;09;0;0.798639151215973;0.167456596222704;0.83728298111352;0.206100426120251
FR;2021-04-20;09;0;0.811520427848489;0.154575319590188;0.863045534378552;0.218981702752767
FR;2021-04-21;09;0;0.811520427848489;0.154575319590188;0.850164257746036;0.141694042957673
FR;2021-04-22;09;0;0.759995321318426;0.115931489692641;0.798639151215973;0.128812766325157
FR;2021-04-23;09;0;0.798639151215973;0.103050213060126;0.759995321318426;0.115931489692641
FR;2021-04-24;09;0;0.772876597950942;0.0901689364276099;0.74711404468591;0.128812766325157
FR;2021-04-25;09;0;0.74711404468591;0.0644063831625785;0.772876597950942;0.128812766325157
FR;2021-04-26;09;0;0.734232768053395;0.0644063831625785;0.785757874583458;0.128812766325157
FR;2021-04-27;09;0;0.74711404468591;0.0772876597950942;0.824401704481005;0.167456596222704
FR;2021-04-28;09;0;0.644063831625785;0.0901689364276099;0.759995321318426;0.18033787285522
FR;2021-04-29;09;0;0.669826384890816;0.115931489692641;0.759995321318426;0.193219149487735
FR;2021-04-30;09;0;0.6569451082583;0.141694042957673;0.74711404468591;0.18033787285522
FR;2021-05-01;09;0;0.695588938155848;0.154575319590188;0.721351491420879;0.18033787285522
FR;2021-05-02;09;0;0.644063831625785;0.18033787285522;0.682707661523332;0.193219149487735
FR;2021-05-03;09;0;0.631182554993269;0.193219149487735;0.74711404468591;0.218981702752767
FR;2021-05-04;09;0;0.618301278360753;0.18033787285522;0.785757874583458;0.206100426120251
FR;2021-05-05;09;0;0.682707661523332;0.193219149487735;0.785757874583458;0.218981702752767
FR;2021-05-06;09;0;0.721351491420879;0.193219149487735;0.863045534378552;0.218981702752767
FR;2021-05-07;09;0;0.708470214788363;0.167456596222704;0.863045534378552;0.18033787285522
FR;2021-05-08;09;0;0.721351491420879;0.141694042957673;0.824401704481005;0.128812766325157
FR;2021-05-09;09;0;0.798639151215973;0.115931489692641;0.83728298111352;0.115931489692641
FR;2021-05-10;09;0;0.785757874583458;0.0901689364276099;0.772876597950942;0.103050213060126
FR;2021-05-11;09;0;0.785757874583458;0.0772876597950942;0.785757874583458;0.115931489692641
FR;2021-05-12;09;0;0.721351491420879;0.0386438298975471;0.708470214788363;0.115931489692641
FR;2021-05-13;09;0;0.631182554993269;0.0257625532650314;0.605420001728238;0.115931489692641
FR;2021-05-14;09;0;0.631182554993269;0.0386438298975471;0.605420001728238;0.115931489692641
FR;2021-05-15;09;0;0.592538725095722;0.0386438298975471;0.605420001728238;0.103050213060126
FR;2021-05-16;09;0;0.605420001728238;0.0515251065300628;0.682707661523332;0.115931489692641
FR;2021-05-17;09;0;0.566776171830691;0.103050213060126;0.644063831625785;0.167456596222704
FR;2021-05-18;09;0;0.528132341933144;0.141694042957673;0.695588938155848;0.218981702752767
FR;2021-05-19;09;0;0.579657448463206;0.141694042957673;0.6569451082583;0.193219149487735
FR;2021-05-20;09;0;0.631182554993269;0.141694042957673;0.695588938155848;0.18033787285522
FR;2021-05-21;09;0;0.618301278360753;0.128812766325157;0.695588938155848;0.154575319590188
FR;2021-05-22;09;0;0.592538725095722;0.141694042957673;0.631182554993269;0.141694042957673
FR;2021-05-23;09;0;0.515251065300628;0.128812766325157;0.631182554993269;0.141694042957673
FR;2021-05-24;09;0;0.592538725095722;0.103050213060126;0.695588938155848;0.154575319590188
FR;2021-05-25;09;0;0.541013618565659;0.0515251065300628;0.695588938155848;0.128812766325157
FR;2021-05-26;09;0;0.515251065300628;0.0515251065300628;0.708470214788363;0.115931489692641
FR;2021-05-27;09;0;0.515251065300628;0.0515251065300628;0.669826384890816;0.115931489692641
FR;2021-05-28;09;0;0.502369788668112;0.0515251065300628;0.644063831625785;0.103050213060126
FR;2021-05-29;09;0;0.528132341933144;0.0515251065300628;0.579657448463206;0.103050213060126
FR;2021-05-30;09;0;0.566776171830691;0.0515251065300628;0.566776171830691;0.0901689364276099
FR;2021-05-31;09;0;0.489488512035597;0.0257625532650314;0.541013618565659;0.0901689364276099
FR;2021-06-01;09;0;0.618301278360753;0.0386438298975471;0.579657448463206;0.0772876597950942
FR;2021-06-02;09;0.0128812766325157;0.605420001728238;0.0515251065300628;0.541013618565659;0.0901689364276099
FR;2021-06-03;09;0.0128812766325157;0.528132341933144;0.0386438298975471;0.463725958770565;0.0772876597950942
FR;2021-06-04;09;0.0128812766325157;0.592538725095722;0.0515251065300628;0.502369788668112;0.0901689364276099
FR;2021-06-05;09;0.0128812766325157;0.553894895198175;0.0386438298975471;0.450844682138049;0.0772876597950942
FR;2021-06-06;09;0.0128812766325157;0.515251065300628;0.0644063831625785;0.450844682138049;0.0772876597950942
FR;2021-06-07;09;0.0128812766325157;0.515251065300628;0.0644063831625785;0.450844682138049;0.0772876597950942
FR;2021-06-08;09;0.0128812766325157;0.36067574571044;0.0515251065300628;0.399319575607987;0.0515251065300628
FR;2021-06-09;09;0;0.347794469077924;0.0515251065300628;0.386438298975471;0.0386438298975471
FR;2021-06-10;09;0;0.373557022342955;0.0515251065300628;0.437963405505534;0.0386438298975471
FR;2021-06-11;09;0;0.309150639180377;0.0386438298975471;0.450844682138049;0.0386438298975471
FR;2021-06-12;09;0;0.386438298975471;0.0515251065300628;0.489488512035597;0.0515251065300628
FR;2021-06-13;09;0;0.386438298975471;0.0257625532650314;0.463725958770565;0.0386438298975471
FR;2021-06-14;09;0;0.347794469077924;0.0257625532650314;0.425082128873018;0.0386438298975471
FR;2021-06-15;09;0;0.386438298975471;0.0386438298975471;0.412200852240502;0.0515251065300628
FR;2021-06-16;09;0;0.386438298975471;0.0644063831625785;0.373557022342955;0.0772876597950942
FR;2021-06-17;09;0.0128812766325157;0.36067574571044;0.0644063831625785;0.36067574571044;0.0644063831625785
FR;2021-06-18;09;0.0128812766325157;0.334913192445408;0.0772876597950942;0.309150639180377;0.0515251065300628
FR;2021-06-19;09;0.0128812766325157;0.296269362547861;0.0644063831625785;0.334913192445408;0.0386438298975471
FR;2021-06-20;09;0.0128812766325157;0.296269362547861;0.0644063831625785;0.309150639180377;0.0386438298975471
FR;2021-06-21;09;0.0128812766325157;0.347794469077924;0.0644063831625785;0.334913192445408;0.0386438298975471
FR;2021-06-22;09;0.0128812766325157;0.309150639180377;0.0515251065300628;0.36067574571044;0.0386438298975471
FR;2021-06-23;09;0.0128812766325157;0.296269362547861;0.0128812766325157;0.296269362547861;0.0386438298975471
FR;2021-06-24;09;0;0.283388085915345;0.0128812766325157;0.27050680928283;0.0386438298975471
FR;2021-06-25;09;0;0.27050680928283;0;0.257625532650314;0.0386438298975471
FR;2021-06-26;09;0;0.206100426120251;0;0.218981702752767;0.0386438298975471
FR;2021-06-27;09;0;0.206100426120251;0.0128812766325157;0.231862979385283;0.0515251065300628
FR;2021-06-28;09;0;0.218981702752767;0.0257625532650314;0.27050680928283;0.0515251065300628
FR;2021-06-29;09;0;0.244744256017798;0.0257625532650314;0.322031915812892;0.0515251065300628
FR;2021-06-30;09;0;0.231862979385283;0.0257625532650314;0.334913192445408;0.0386438298975471
FR;2021-07-01;09;0;0.206100426120251;0.0257625532650314;0.309150639180377;0.0386438298975471
FR;2021-07-02;09;0;0.206100426120251;0.0257625532650314;0.27050680928283;0.0257625532650314
FR;2021-07-03;09;0;0.206100426120251;0.0257625532650314;0.257625532650314;0.0257625532650314
FR;2021-07-04;09;0;0.18033787285522;0.0128812766325157;0.257625532650314;0.0257625532650314
FR;2021-07-05;09;0;0.128812766325157;0;0.257625532650314;0.0257625532650314
FR;2021-07-06;09;0;0.103050213060126;0;0.257625532650314;0.0257625532650314
FR;2021-07-07;09;0;0.128812766325157;0.0257625532650314;0.296269362547861;0.0515251065300628
FR;2021-07-08;09;0;0.18033787285522;0.0386438298975471;0.347794469077924;0.0644063831625785
FR;2021-07-09;09;0;0.231862979385283;0.0644063831625785;0.334913192445408;0.0644063831625785
FR;2021-07-10;09;0;0.244744256017798;0.0644063831625785;0.322031915812892;0.0515251065300628
FR;2021-07-11;09;0;0.244744256017798;0.0644063831625785;0.283388085915345;0.0386438298975471
FR;2021-07-12;09;0;0.296269362547861;0.0644063831625785;0.322031915812892;0.0257625532650314
FR;2021-07-13;09;0;0.296269362547861;0.0644063831625785;0.309150639180377;0.0257625532650314
FR;2021-07-14;09;0;0.309150639180377;0.0515251065300628;0.296269362547861;0.0386438298975471
FR;2021-07-15;09;0;0.296269362547861;0.0386438298975471;0.322031915812892;0.0386438298975471
FR;2021-07-16;09;0;0.231862979385283;0.0128812766325157;0.27050680928283;0.0386438298975471
FR;2021-07-17;09;0;0.231862979385283;0.0257625532650314;0.244744256017798;0.0386438298975471
FR;2021-07-18;09;0;0.309150639180377;0.0386438298975471;0.334913192445408;0.0515251065300628
FR;2021-07-19;09;0;0.334913192445408;0.0644063831625785;0.425082128873018;0.0772876597950942
FR;2021-07-20;09;0;0.347794469077924;0.0772876597950942;0.373557022342955;0.0772876597950942
FR;2021-07-21;09;0;0.386438298975471;0.0772876597950942;0.425082128873018;0.0901689364276099
FR;2021-07-22;09;0;0.437963405505534;0.0901689364276099;0.463725958770565;0.0901689364276099
FR;2021-07-23;09;0;0.502369788668112;0.0901689364276099;0.463725958770565;0.0644063831625785
FR;2021-07-24;09;0;0.605420001728238;0.0772876597950942;0.528132341933144;0.0644063831625785
FR;2021-07-25;09;0;0.631182554993269;0.0772876597950942;0.605420001728238;0.0772876597950942
FR;2021-07-26;09;0;0.579657448463206;0.0515251065300628;0.566776171830691;0.0644063831625785
FR;2021-07-27;09;0;0.721351491420879;0.0515251065300628;0.669826384890816;0.0772876597950942
FR;2021-07-28;09;0;0.759995321318426;0.0772876597950942;0.74711404468591;0.115931489692641
FR;2021-07-29;09;0;0.74711404468591;0.0772876597950942;0.695588938155848;0.128812766325157
FR;2021-07-30;09;0;0.850164257746036;0.0901689364276099;0.708470214788363;0.141694042957673
FR;2021-07-31;09;0;0.863045534378552;0.103050213060126;0.772876597950942;0.154575319590188
FR;2021-08-01;09;0;0.966095747438677;0.103050213060126;0.83728298111352;0.154575319590188
FR;2021-08-02;09;0;1.09490851376383;0.103050213060126;0.92745191754113;0.141694042957673
FR;2021-08-03;09;0;1.09490851376383;0.115931489692641;0.914570640908615;0.128812766325157
FR;2021-08-04;09;0;1.13355234366138;0.0772876597950942;0.991858300703709;0.115931489692641
FR;2021-08-05;09;0;1.22372128008899;0.0772876597950942;0.978977024071193;0.103050213060126
FR;2021-08-06;09;0;1.27524638661905;0.0644063831625785;0.966095747438677;0.103050213060126
FR;2021-08-07;09;0;1.37829659967918;0.0901689364276099;0.940333194173646;0.128812766325157
FR;2021-08-08;09;0;1.37829659967918;0.103050213060126;1.00473957733622;0.128812766325157
FR;2021-08-09;09;0;1.37829659967918;0.103050213060126;1.00473957733622;0.115931489692641
FR;2021-08-10;09;0;1.36541532304666;0.0901689364276099;0.991858300703709;0.115931489692641
FR;2021-08-11;09;0;1.40405915294421;0.0901689364276099;1.00473957733622;0.103050213060126
FR;2021-08-12;09;0;1.49422808937182;0.115931489692641;1.09490851376383;0.115931489692641
FR;2021-08-13;09;0;1.54575319590188;0.154575319590188;1.13355234366138;0.141694042957673
FR;2021-08-14;09;0;1.53287191926937;0.141694042957673;1.12067106702887;0.167456596222704
